City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
264,dhidhdhoo,MV,6.8833,73.1,82.6,72,29,6.2,scattered clouds
265,kallaste,EE,58.655,27.1592,28.63,91,57,7.23,broken clouds
266,amurrio,ES,43.05,-3.0,42.13,82,96,5.86,light rain
267,port hedland,AU,-20.3167,118.5667,78.85,89,40,5.75,scattered clouds
268,zurrieq,MT,35.8311,14.4742,57.96,87,0,6.91,clear sky
269,deinze,BE,50.9818,3.531,39.9,68,86,13.11,overcast clouds
270,temir,KZ,49.1414,57.13,34.0,83,94,8.39,overcast clouds
271,la ronge,CA,55.1001,-105.2842,26.85,59,40,17.27,scattered clouds
272,germenchik,RU,43.5939,43.7661,58.82,33,90,4.47,overcast clouds
273,coihaique,CL,-45.5752,-72.0662,59.61,51,75,3.44,broken clouds
274,ripanj,RS,44.639,20.5204,48.2,87,97,2.57,overcast clouds
275,pisco,PE,-13.7,-76.2167,70.02,73,40,19.57,scattered clouds
276,kununurra,AU,-15.7667,128.7333,75.18,88,74,0.0,broken clouds
277,ciudad ojeda,VE,10.1964,-71.3082,85.93,61,28,5.75,scattered clouds
278,abu samrah,SY,35.3029,37.1841,61.47,41,98,3.47,overcast clouds
279,sandpoint,US,48.2766,-116.5533,54.99,44,40,4.61,scattered clouds
280,ayan,RU,56.45,138.1667,22.64,63,1,7.36,clear sky
281,arawa,PG,-6.2132,155.5367,76.62,97,100,1.59,moderate rain
282,chadiza,ZM,-14.0678,32.4392,62.87,98,50,1.23,light rain
283,kodiak,US,57.79,-152.4072,38.71,87,100,19.57,light rain
284,lamu,KE,-2.2717,40.902,82.62,84,7,6.87,clear sky
285,riyadh,SA,24.6877,46.7219,73.54,15,0,5.86,clear sky
286,atotonilco el grande,MX,20.2833,-98.6667,74.39,41,74,11.9,broken clouds
287,west wendover,US,40.7391,-114.0733,54.61,21,0,11.5,clear sky
288,susanville,US,40.4163,-120.653,68.67,29,44,4.0,scattered clouds
289,adrar,MR,20.5022,-10.0711,76.87,11,0,7.7,clear sky
290,padang,ID,-0.9492,100.3543,69.85,69,1,4.97,clear sky
291,victoria,HK,22.2855,114.1577,60.33,79,100,11.99,light rain
292,half moon bay,US,37.4636,-122.4286,77.88,72,0,18.41,mist
293,milkovo,RU,54.7167,158.6167,23.22,74,100,3.2,overcast clouds
294,los llanos de aridane,ES,28.6585,-17.9182,60.55,87,100,6.91,overcast clouds
295,prince rupert,CA,54.3161,-130.3201,42.89,81,100,11.5,overcast clouds
296,nishihara,JP,26.1842,127.7558,65.48,83,75,12.66,broken clouds
297,ayia marina,GR,37.75,23.5333,63.18,66,0,18.99,clear sky
298,mount gambier,AU,-37.8333,140.7667,53.51,87,55,8.05,broken clouds
299,sambava,MG,-14.2667,50.1667,73.44,92,100,8.5,overcast clouds
300,burnie,AU,-41.0667,145.9167,58.6,61,94,4.29,overcast clouds
301,tautira,PF,-17.7333,-149.15,80.73,78,36,9.17,light rain
302,carnarvon,AU,-24.8667,113.6333,73.47,100,40,8.05,scattered clouds
303,bulawayo,ZW,-20.15,28.5833,61.65,56,0,4.29,clear sky
304,nouakchott,MR,18.0858,-15.9785,67.93,68,1,14.45,clear sky
305,tabou,CI,4.423,-7.3528,80.85,86,93,8.5,light rain
306,nemuro,JP,43.3236,145.575,29.88,75,37,8.57,scattered clouds
307,salalah,OM,17.0151,54.0924,77.09,47,0,3.44,clear sky
308,ixtapa,MX,20.7,-105.2,75.22,64,40,12.66,scattered clouds
309,calama,CL,-22.4667,-68.9333,72.09,14,0,19.57,clear sky
310,upernavik,GL,72.7868,-56.1549,6.42,98,98,8.3,overcast clouds
311,bograd,RU,54.2344,90.8328,34.48,61,23,6.55,few clouds
312,atambua,ID,-9.1061,124.8925,74.01,81,32,2.86,scattered clouds
313,mackay,AU,-21.15,149.2,75.69,88,2,8.05,clear sky
314,sur,OM,22.5667,59.5289,82.09,35,0,6.24,clear sky
315,akdagmadeni,TR,39.6603,35.8836,48.18,60,89,7.16,overcast clouds
316,darhan,MN,49.4867,105.9228,33.46,35,25,2.51,scattered clouds
317,havre-saint-pierre,CA,50.2334,-63.5986,32.36,100,100,24.16,overcast clouds
318,asasa,ET,7.1,39.2,53.96,78,5,5.23,clear sky
319,shar,KZ,49.5886,81.0453,27.68,82,100,5.73,overcast clouds
320,nuevo progreso,MX,23.1667,-97.95,81.54,63,30,11.99,scattered clouds
321,bilma,NE,18.6853,12.9164,79.23,4,2,5.1,clear sky
322,goderich,CA,43.7501,-81.7165,32.32,69,91,14.97,overcast clouds
323,syasstroy,RU,60.1367,32.5691,16.18,97,82,3.27,broken clouds
324,kichmengskiy gorodok,RU,59.9816,45.7854,6.13,98,37,3.11,scattered clouds
325,cayenne,GF,4.9333,-52.3333,79.09,1,75,5.01,broken clouds
326,koungheul,SN,13.9833,-14.8,86.18,18,0,14.81,clear sky
327,hualmay,PE,-11.0964,-77.6139,70.56,81,71,10.56,broken clouds
328,dukat,RU,62.55,155.55,-0.38,87,100,6.55,overcast clouds
329,staryy nadym,RU,65.6118,72.6842,8.46,93,99,8.77,overcast clouds
330,bellevue,US,47.6104,-122.2007,56.79,59,75,11.5,broken clouds
331,labuhan,ID,-6.8844,112.2051,77.58,83,99,3.91,overcast clouds
332,manono,CD,-7.3,27.4167,69.46,93,74,3.74,broken clouds
333,karaton,ID,-6.3424,106.1045,73.6,95,73,3.53,broken clouds
334,sohbatpur,PK,28.5202,68.5434,80.64,5,0,7.45,clear sky
335,zhanaozen,KZ,43.3,52.8,54.97,36,7,9.01,clear sky
336,pangai,TO,-19.8,-174.35,86.11,66,75,6.91,broken clouds
337,along,IN,28.1667,94.7667,63.55,95,95,2.15,overcast clouds
338,djibo,BF,14.1022,-1.6306,86.54,6,96,1.54,overcast clouds
339,olga,RU,43.7444,135.2892,38.25,41,0,4.38,clear sky
340,calamar,CO,10.2511,-74.9146,85.86,60,100,9.73,overcast clouds
341,katsuura,JP,35.1333,140.3,47.68,59,79,12.64,broken clouds
342,wajima,JP,37.4,136.9,41.52,52,51,7.05,broken clouds
343,grindavik,IS,63.8424,-22.4338,43.27,93,75,10.36,broken clouds
344,rocha,UY,-34.4833,-54.3333,55.17,75,60,4.79,broken clouds
345,lebork,PL,54.5392,17.7501,35.92,58,100,12.8,overcast clouds
346,tezu,IN,27.9167,96.1667,68.16,84,100,2.86,overcast clouds
347,kosonsoy,UZ,41.2561,71.5508,46.96,43,29,6.29,scattered clouds
348,vila velha,BR,-20.3297,-40.2925,80.55,84,20,3.44,few clouds
349,dieppe,FR,49.75,1.1667,37.02,74,72,1.99,broken clouds
350,charters towers,AU,-20.1,146.2667,79.54,65,86,11.54,overcast clouds
351,mayo,US,38.8876,-76.5119,52.39,50,75,14.97,broken clouds
352,norfolk,US,42.1668,-71.2495,51.89,63,82,8.99,broken clouds
353,chumikan,RU,54.7183,135.315,20.16,83,99,15.14,overcast clouds
354,olafsvik,IS,64.8945,-23.7142,42.03,91,100,9.98,overcast clouds
355,fare,PF,-16.7,-151.0167,81.23,73,99,3.58,light rain
356,velyka mykhaylivka,UA,47.0794,29.8514,56.12,70,83,12.19,broken clouds
357,najran,SA,17.4924,44.1277,63.25,18,13,1.12,few clouds
358,ust-karsk,RU,52.7011,118.8077,28.92,81,100,4.45,overcast clouds
359,massaguet,TD,12.4755,15.4365,85.3,9,4,9.62,clear sky
360,iquitos,PE,-3.7481,-73.2472,77.04,88,75,3.44,broken clouds
361,fairbanks,US,64.8378,-147.7164,26.1,29,0,16.11,clear sky
362,tilichiki,RU,60.4667,166.1,12.78,82,83,11.92,broken clouds
363,sinnamary,GF,5.3833,-52.95,77.02,90,100,9.78,overcast clouds
364,marsh harbour,BS,26.5412,-77.0636,77.65,81,85,11.45,overcast clouds
365,pochutla,MX,15.7432,-96.4661,84.81,41,2,6.64,clear sky
366,hirara,JP,24.8,125.2833,68.27,64,75,17.27,broken clouds
367,roald,NO,62.5833,6.1333,37.54,70,75,6.91,broken clouds
368,drawsko pomorskie,PL,53.5306,15.8097,28.08,75,100,3.0,overcast clouds
369,saskylakh,RU,71.9167,114.0833,3.04,97,97,6.87,overcast clouds
370,dingle,PH,10.9995,122.6711,78.35,73,93,11.5,overcast clouds
371,arlit,NE,18.7369,7.3853,84.78,3,100,8.12,overcast clouds
372,batagay-alyta,RU,67.8006,130.4114,-2.45,96,53,1.74,broken clouds
373,posse,BR,-14.0931,-46.3694,77.27,39,41,5.19,scattered clouds
374,vestmannaeyjar,IS,63.4427,-20.2734,43.68,78,97,1.79,overcast clouds
375,dunedin,NZ,-45.8742,170.5036,57.79,64,7,8.01,clear sky
376,maltahohe,NA,-24.8333,16.9833,70.29,25,0,7.72,clear sky
377,sao filipe,CV,14.8961,-24.4956,71.13,81,17,8.72,few clouds
378,corinto,GR,37.9407,22.9573,63.9,72,0,7.43,clear sky
379,agadir,MA,30.4202,-9.5982,61.25,76,5,7.09,clear sky
380,muisne,EC,0.6,-80.0333,78.75,82,61,5.68,broken clouds
381,catia la mar,VE,10.6038,-67.0303,84.4,74,20,2.3,few clouds
382,camalu,MX,30.85,-116.0667,63.48,63,2,10.6,clear sky
383,paulis,RO,46.1167,21.5833,45.63,94,77,3.74,broken clouds
384,itanhandu,BR,-22.2958,-44.9347,64.02,96,86,5.55,overcast clouds
385,svetlyy,RU,54.675,20.1347,35.65,62,100,17.13,overcast clouds
386,launceston,AU,-41.45,147.1667,58.8,76,100,20.71,overcast clouds
387,santiago de cao,PE,-7.9589,-79.2392,68.13,83,75,11.5,fog
388,belyy yar,RU,53.6039,91.3903,31.89,64,0,6.71,clear sky
389,gavle,SE,60.6745,17.1417,21.51,53,37,1.99,scattered clouds
390,taoudenni,ML,22.6783,-3.9836,80.92,6,97,4.0,overcast clouds
391,lazaro cardenas,MX,17.9583,-102.2,79.07,58,66,9.15,broken clouds
392,bodden town,KY,19.2833,-81.25,84.2,66,20,11.5,few clouds
393,dunbar,US,38.3606,-81.7374,48.72,49,75,11.5,broken clouds
394,rosario,AR,-32.9468,-60.6393,63.82,56,0,8.05,clear sky
395,tucuman,AR,-26.8241,-65.2226,66.2,48,20,4.61,few clouds
396,christchurch,NZ,-43.5333,172.6333,66.42,77,20,6.91,few clouds
397,baykit,RU,61.67,96.37,-1.5,100,88,0.38,overcast clouds
398,leshukonskoye,RU,64.8989,45.7622,11.53,97,63,3.09,broken clouds
399,bitung,ID,1.4451,125.1824,76.05,74,92,1.61,overcast clouds
400,alice springs,AU,-23.7,133.8833,58.55,51,99,4.61,overcast clouds
401,iguguno,TZ,-4.5697,34.6275,61.68,85,48,4.7,scattered clouds
402,olinda,BR,-8.0089,-34.8553,83.93,70,40,10.36,scattered clouds
403,bonthe,SL,7.5264,-12.505,79.0,89,100,7.9,overcast clouds
404,baghdad,IQ,33.3406,44.4009,62.51,27,0,5.75,clear sky
405,fria,GN,10.4167,-13.5833,75.22,87,13,3.33,few clouds
406,luwuk,ID,-0.9516,122.7875,79.92,76,63,1.54,broken clouds
407,khoy,IR,38.5504,44.9535,50.43,40,12,2.51,few clouds
408,fortuna,US,40.5982,-124.1573,58.86,75,20,16.11,few clouds
409,tokat,TR,40.4167,36.5833,43.54,68,72,8.12,broken clouds
410,dauphin,CA,51.1494,-100.0502,35.74,75,75,27.63,broken clouds
411,iberia,US,29.9502,-91.7507,75.2,33,0,8.05,clear sky
412,kharitonovo,RU,61.4009,47.4978,2.52,98,31,0.85,scattered clouds
413,kokkola,FI,63.8385,23.1307,23.94,74,0,6.91,clear sky
414,sibolga,ID,1.7427,98.7792,74.95,83,69,4.0,broken clouds
415,bac lieu,VN,9.285,105.7244,80.94,78,100,10.13,moderate rain
416,yefremov,RU,53.1481,38.0992,33.39,100,100,9.31,light snow
417,saldanha,ZA,-33.0117,17.9442,59.05,79,0,21.16,clear sky
418,tobol,KZ,52.6844,62.5794,35.22,92,99,8.59,overcast clouds
419,sijunjung,ID,-0.6876,100.9537,67.78,76,6,1.79,moderate rain
420,zakamensk,RU,50.3741,103.2863,18.39,79,31,3.09,scattered clouds
421,yining,CN,29.0361,114.5636,46.87,77,100,1.1,overcast clouds
422,penalva,BR,-3.2942,-45.1736,73.44,98,89,2.91,light rain
423,chulman,RU,56.8479,124.9104,20.28,90,100,5.1,overcast clouds
424,paita,PE,-5.0892,-81.1144,73.9,77,90,15.46,overcast clouds
425,mogadishu,SO,2.0371,45.3438,81.23,80,11,12.24,few clouds
426,mahon,ES,39.8885,4.2658,43.36,70,75,8.05,broken clouds
427,saint-francois,FR,46.4154,3.9054,33.67,93,100,16.11,light snow
428,gewane,ET,10.1664,40.6453,80.08,49,3,5.39,clear sky
429,ilulissat,GL,69.2167,-51.1,26.62,74,0,1.14,clear sky
430,roma,US,43.2128,-75.4557,37.54,69,100,21.85,overcast clouds
431,raga,SS,8.4596,25.678,81.27,20,9,3.02,clear sky
432,colares,PT,38.7992,-9.4469,53.33,58,0,24.0,clear sky
433,acapulco,MX,16.8634,-99.8901,81.52,56,7,8.95,clear sky
434,steinbach,DE,50.1667,8.5667,35.35,86,100,14.97,mist
435,luganville,VU,-15.5333,167.1667,80.44,85,99,4.14,overcast clouds
436,shimoda,JP,34.6667,138.95,42.1,58,99,10.69,overcast clouds
437,wittingen,DE,52.7269,10.7361,35.6,75,100,13.85,overcast clouds
438,bow island,CA,49.8668,-111.3684,50.18,36,83,4.61,broken clouds
439,alberton,CA,46.8168,-64.0654,33.93,98,100,7.05,snow
440,sinnar,SD,13.5691,33.5672,87.73,13,17,12.8,few clouds
441,talnakh,RU,69.4865,88.3972,11.21,95,100,7.14,light snow
442,chapayevka,UA,47.4711,36.3451,52.52,69,98,15.01,overcast clouds
443,nevelsk,RU,46.6733,141.8633,32.4,54,53,9.13,broken clouds
444,sulangan,PH,11.1373,123.7228,82.62,67,89,21.85,overcast clouds
445,kavieng,PG,-2.5744,150.7967,78.58,86,100,8.63,moderate rain
446,russell,US,32.3502,-85.1999,74.48,32,0,8.05,clear sky
447,kiunga,PG,-6.1219,141.2906,75.38,95,100,2.15,overcast clouds
448,carahue,CL,-38.7,-73.1667,53.2,93,0,4.36,clear sky
449,pangnirtung,CA,66.1451,-65.7125,21.2,93,75,0.0,broken clouds
450,rawa mazowiecka,PL,51.7644,20.2549,33.91,98,100,16.71,light snow
451,kampong cham,KH,11.9934,105.4635,75.11,90,89,6.42,overcast clouds
452,nagamangala,IN,12.8156,76.7575,72.91,78,10,4.7,clear sky
453,muravlenko,RU,63.7898,74.523,16.27,96,99,8.97,overcast clouds
454,pitimbu,BR,-7.4706,-34.8086,79.39,74,82,10.65,broken clouds
455,vardo,NO,70.3705,31.1107,28.11,69,100,21.14,overcast clouds
456,karasjok,NO,69.4719,25.5112,17.29,88,100,8.34,overcast clouds
457,takoradi,GH,4.8845,-1.7554,78.69,83,100,5.35,moderate rain
458,gari,RU,59.4307,62.3497,6.22,98,68,2.91,broken clouds
459,shu,KZ,43.5983,73.7614,48.22,56,21,2.15,few clouds
460,sao lourenco do sul,BR,-31.3653,-51.9783,59.52,68,0,7.07,clear sky
461,am timan,TD,11.0297,20.2827,87.03,12,46,5.28,scattered clouds
462,makakilo city,US,21.3469,-158.0858,79.12,62,75,14.97,broken clouds
463,goundam,ML,16.4145,-3.6708,88.16,9,100,8.72,overcast clouds
464,puteyets,RU,65.1716,57.091,7.68,97,67,5.59,broken clouds
465,ternate,ID,0.8,127.4,81.36,78,75,5.91,broken clouds
466,san carlos,VE,9.6612,-68.5827,90.07,39,91,2.35,overcast clouds
467,ust-maya,RU,60.4167,134.5333,8.4,92,91,3.98,overcast clouds
468,magistralnyy,RU,56.1725,107.4458,35.31,85,100,6.78,overcast clouds
469,asfi,MA,32.2994,-9.2372,57.07,81,3,20.45,clear sky
470,shubarkuduk,KZ,49.1447,56.4872,36.28,81,97,7.49,overcast clouds
471,sao felix do xingu,BR,-6.6447,-51.995,73.78,93,21,2.01,few clouds
472,lompoc,US,34.6391,-120.4579,74.79,72,0,13.0,clear sky
473,ormara,PK,25.2088,64.6357,77.09,63,0,2.98,clear sky
474,alyangula,AU,-13.8483,136.4192,73.27,88,40,0.0,scattered clouds
475,mabaruma,GY,8.2,-59.7833,72.03,83,63,3.87,broken clouds
476,iroquois falls,CA,48.7669,-80.6831,25.34,82,75,9.35,broken clouds
477,gotsu,JP,35.0,132.2167,43.5,58,100,6.08,overcast clouds
478,nueva loja,EC,0.0847,-76.8828,73.81,95,81,1.81,broken clouds
479,taltal,CL,-25.4,-70.4833,63.91,76,23,3.11,few clouds
480,sola,VU,-13.8833,167.55,78.49,83,100,10.8,light rain
481,urrao,CO,6.3152,-76.1342,61.34,96,94,2.06,overcast clouds
482,weligama,LK,5.9667,80.4167,77.5,85,60,2.53,broken clouds
483,rosetta,EG,31.4044,30.4164,63.73,60,100,5.88,overcast clouds
484,tura,IN,25.5198,90.2201,68.2,93,25,3.27,scattered clouds
485,viseu,PT,40.661,-7.9097,42.85,61,5,6.35,clear sky
486,cortes,ES,41.9395,-1.4396,39.25,71,24,19.64,few clouds
487,krasyukovskaya,RU,47.5522,40.1088,63.72,58,40,8.95,scattered clouds
488,manta,EC,-0.95,-80.7333,80.38,83,75,5.75,broken clouds
489,san andres,CO,12.5847,-81.7006,84.22,70,100,9.22,overcast clouds
490,kismayo,SO,-0.3582,42.5454,80.49,76,6,13.11,clear sky
491,westport,US,41.1415,-73.3579,49.33,64,100,17.27,overcast clouds
492,vao,NC,-22.6667,167.4833,79.56,88,58,16.04,broken clouds
493,cacapava do sul,BR,-30.5122,-53.4914,52.23,67,2,3.13,clear sky
494,igarka,RU,67.4667,86.5833,7.39,97,100,5.95,overcast clouds
495,morant bay,JM,17.8815,-76.4093,82.02,78,5,11.05,clear sky
496,port elizabeth,ZA,-33.918,25.5701,64.69,78,75,13.8,broken clouds
497,lac du bonnet,CA,50.2536,-96.0612,38.26,81,87,12.26,overcast clouds
498,shakawe,BW,-18.3667,21.85,72.28,62,45,2.71,scattered clouds
499,eagle pass,US,28.7091,-100.4995,87.28,31,15,19.17,few clouds
500,aconibe,GQ,1.2968,10.9369,68.94,98,100,2.24,light rain
501,dawlatabad,AF,36.4141,64.9053,59.11,34,0,5.12,clear sky
502,gat,IL,31.61,34.7642,72.39,44,100,2.39,overcast clouds
503,kedrovyy,RU,56.1667,91.8167,34.21,83,100,6.91,overcast clouds
504,miyang,CN,24.4042,103.4428,41.94,96,100,5.41,overcast clouds
505,xichang,CN,27.8964,102.2634,43.23,96,100,2.26,overcast clouds
506,shingu,JP,33.7333,135.9833,45.45,53,94,3.49,overcast clouds
507,dagana,MR,16.5165,-15.5068,76.64,26,1,15.84,clear sky
508,qui nhon,VN,13.7667,109.2333,74.64,89,85,8.75,overcast clouds
509,key largo,US,25.0865,-80.4473,86.0,65,28,4.38,scattered clouds
510,touros,BR,-5.1989,-35.4608,78.71,86,100,11.48,overcast clouds
511,olecko,PL,54.0337,22.507,31.48,62,100,17.45,overcast clouds
512,balikpapan,ID,-1.2675,116.8289,76.19,100,20,3.44,few clouds
513,ust-nera,RU,64.5667,143.2,-2.0,98,77,0.31,broken clouds
514,whitehorse,CA,60.7161,-135.0538,29.1,73,100,5.75,overcast clouds
515,gamba,GA,-2.65,10.0,76.57,93,100,4.79,overcast clouds
516,port-cartier,CA,50.0334,-66.8654,32.22,97,100,11.34,light snow
517,college,US,64.8569,-147.8028,26.08,29,0,16.11,clear sky
518,harper,LR,4.375,-7.7169,80.56,86,97,7.94,overcast clouds
519,acajutla,SV,13.5928,-89.8275,84.94,63,1,6.17,clear sky
520,okha,RU,53.5739,142.9478,12.65,85,37,8.28,scattered clouds
521,kon tum,VN,14.35,108.0,67.37,96,96,2.91,overcast clouds
522,oxford,GB,51.7522,-1.256,35.76,86,24,5.01,few clouds
523,nyaunglebin,MM,17.95,96.7333,75.87,60,18,2.68,few clouds
524,ahuimanu,US,21.4447,-157.8378,80.31,71,40,14.97,scattered clouds
525,langxiang,CN,46.95,128.8833,32.29,53,53,2.75,broken clouds
526,caravelas,BR,-17.7125,-39.2481,77.7,79,0,6.58,clear sky
527,wattegama,LK,6.7989,81.4808,72.91,95,65,2.51,broken clouds
528,impfondo,CG,1.6381,18.0667,70.43,96,91,2.26,moderate rain
529,tashtyp,RU,52.7939,89.8983,30.09,90,100,3.87,overcast clouds
530,salinopolis,BR,-0.6136,-47.3561,76.17,90,100,6.91,overcast clouds
531,preston,GB,53.7667,-2.7167,40.98,85,95,0.11,overcast clouds
532,omsukchan,RU,62.5333,155.8,1.11,86,100,7.56,overcast clouds
533,raudeberg,NO,61.9875,5.1352,32.67,85,37,6.64,scattered clouds
534,phonhong,LA,18.5007,102.4166,68.81,85,100,2.55,overcast clouds
535,flers,FR,48.7372,-0.5747,39.45,64,48,9.95,scattered clouds
536,nagapattinam,IN,10.7667,79.8333,79.88,83,10,8.57,clear sky
537,podor,MR,16.6527,-14.9587,81.27,18,0,16.35,clear sky
538,turukhansk,RU,65.8167,87.9833,12.06,96,100,8.01,light snow
539,newport,GB,51.5877,-2.9984,39.25,67,87,7.85,overcast clouds
540,havelock,US,34.8791,-76.9013,75.18,53,0,13.8,clear sky
541,danane,CI,7.2596,-8.155,73.94,92,99,1.1,light rain
542,lata,PT,40.1629,-8.3327,41.97,76,0,4.12,clear sky
543,kraslava,LV,55.8951,27.168,28.98,75,100,9.86,overcast clouds
544,lugovaya,RU,56.05,37.4833,29.93,68,0,13.42,clear sky
545,tyrma,RU,50.0833,132.1667,23.5,87,81,1.92,broken clouds
546,villaviciosa,ES,43.4813,-5.4357,44.22,92,82,2.95,broken clouds
547,pizarro,CO,4.9533,-77.366,79.36,86,61,6.4,light rain
548,makat,KZ,47.6469,53.3463,53.31,53,80,8.79,broken clouds
549,koster,ZA,-25.863,26.8976,61.52,49,31,1.25,scattered clouds
550,misrikh,IN,27.45,80.5167,73.36,12,0,3.4,clear sky
551,hay river,CA,60.8156,-115.7999,-2.24,59,75,6.91,broken clouds
552,talaya,RU,61.3833,152.75,3.4,88,100,6.51,overcast clouds
553,cidreira,BR,-30.1811,-50.2056,63.09,65,5,5.64,clear sky
554,hohhot,CN,40.8106,111.6522,16.09,67,0,4.47,clear sky
555,itarema,BR,-2.9248,-39.9167,76.42,87,89,7.47,overcast clouds
556,kilemary,RU,56.7783,46.8659,28.98,89,100,10.16,overcast clouds
557,chicama,PE,-7.8447,-79.1469,66.74,69,66,8.28,broken clouds
558,barra do garcas,BR,-15.89,-52.2567,73.15,87,63,4.74,broken clouds
559,saint george,US,37.1041,-113.5841,77.43,18,0,5.99,clear sky
560,penarroya-pueblonuevo,ES,38.3,-5.2667,44.46,80,5,2.71,clear sky
561,ankazoabo,MG,-22.2833,44.5167,71.15,67,56,2.37,broken clouds
562,bhaderwah,IN,32.9784,75.7186,55.42,46,0,2.66,clear sky
563,esperance,AU,-33.8667,121.9,60.64,70,9,14.72,clear sky
564,male,MV,4.1748,73.5089,84.15,79,20,5.75,few clouds
565,umm kaddadah,SD,13.6017,26.6876,80.2,11,5,15.46,clear sky
566,sechura,PE,-5.5569,-80.8222,77.67,63,96,18.28,overcast clouds
567,san cristobal,VE,7.7669,-72.225,78.98,52,57,2.15,broken clouds
568,valparaiso,CL,-33.0393,-71.6273,59.47,79,100,8.05,fog
569,naze,JP,28.3667,129.4833,61.72,66,100,15.46,overcast clouds
570,messancy,BE,49.592,5.8188,34.52,82,93,4.0,overcast clouds
571,esterhazy,CA,50.65,-102.0843,34.65,83,99,17.4,overcast clouds
572,campbell river,CA,50.0163,-125.2446,48.45,76,100,13.8,overcast clouds
573,krasnyy chikoy,RU,50.3643,108.7512,21.74,91,90,1.5,overcast clouds
574,aloleng,PH,16.1307,119.7824,80.04,71,100,7.87,overcast clouds
575,vila do maio,CV,15.1333,-23.2167,72.39,81,18,14.03,few clouds
576,tonj,SS,7.2737,28.6822,86.63,31,24,3.62,few clouds
577,rawson,AR,-43.3002,-65.1023,71.74,20,10,12.53,clear sky
578,sitka,US,57.0531,-135.33,39.09,87,100,9.22,light rain
579,smithers,CA,54.7804,-127.1743,44.92,65,75,8.05,broken clouds
580,amalapuram,IN,16.5833,82.0167,76.37,96,8,1.66,clear sky
581,la llave,MX,20.4667,-99.9972,87.19,9,95,13.09,overcast clouds
582,huaiyin,CN,33.5886,119.0192,40.15,64,64,5.3,broken clouds
583,armenia,AM,40.0,45.0,36.57,57,84,8.1,broken clouds
584,mocuba,MZ,-16.8392,36.9856,71.11,99,16,1.1,few clouds
585,stornoway,GB,58.2093,-6.3865,39.16,91,100,5.75,overcast clouds
586,dalbandin,PK,28.8947,64.4101,69.89,8,0,5.64,clear sky
587,ondo,NG,7.1,4.8333,77.95,86,100,5.39,overcast clouds
588,media luna,CU,20.1419,-77.435,81.77,68,26,7.54,scattered clouds
589,muyezerskiy,RU,63.9333,31.65,8.47,93,82,3.67,broken clouds
590,bondoukou,CI,8.0333,-2.8,73.8,89,100,9.35,overcast clouds
591,lima,PE,-12.0432,-77.0282,68.25,73,0,12.66,clear sky
592,aksay,RU,47.26,39.87,63.25,45,100,7.0,overcast clouds
593,rincon,US,32.296,-81.2354,78.76,23,40,11.5,scattered clouds
594,sawang daen din,TH,17.4753,103.4575,66.87,60,100,11.74,light rain
595,purificacion,CO,3.8587,-74.9313,81.34,75,45,1.39,scattered clouds
596,guanica,PR,17.9716,-66.908,81.1,75,47,17.2,scattered clouds
597,andros town,BS,24.7,-77.7667,78.76,76,17,13.09,few clouds
598,chifeng,CN,42.2683,118.9636,35.91,50,2,6.2,clear sky
599,zhigansk,RU,66.7697,123.3711,19.99,93,100,21.41,light snow
600,masuguru,TZ,-11.3667,38.4167,71.47,98,93,2.04,overcast clouds
601,waterford,US,42.7023,-83.4027,36.48,63,100,13.8,overcast clouds
602,barguzin,RU,53.6167,109.6167,27.77,83,86,4.7,overcast clouds
603,banjar,ID,-8.19,114.9675,78.19,86,95,3.83,overcast clouds
604,jabinyanah,TN,35.035,10.9081,58.8,62,62,19.28,broken clouds
605,pontes e lacerda,BR,-15.2261,-59.3353,61.97,86,98,4.65,overcast clouds
606,zeya,RU,53.75,127.2667,24.19,79,84,0.74,broken clouds
607,opuwo,NA,-18.0607,13.84,73.6,62,63,1.83,broken clouds
608,abonnema,NG,4.7084,6.7931,80.89,81,98,11.74,overcast clouds
609,puerto leguizamo,CO,-0.1934,-74.7819,74.98,92,99,1.68,overcast clouds
610,navolato,MX,24.7672,-107.6944,84.63,48,42,12.35,scattered clouds
611,palencia,ES,42.4167,-4.5,33.82,80,58,5.1,broken clouds
612,yulara,AU,-25.2406,130.9889,64.24,32,100,5.75,overcast clouds
613,miyako,JP,39.6367,141.9525,39.25,43,3,5.26,clear sky
614,qasigiannguit,GL,68.8193,-51.1922,15.06,88,38,3.44,scattered clouds
615,bilibino,RU,68.0546,166.4372,1.42,68,100,2.71,overcast clouds
616,pontiac,US,42.6389,-83.2911,37.08,61,100,13.8,overcast clouds
